Protocol Name,Sample ID,Resolve,InChiKey,Sample Data Type,AC50 (uM),CC-v2,Efficacy,Max Resp,Structure,Metabolic Stability [m],Permeability [1e-6 cm/sec],Solubility [ug/ml],Drug Name,Assay Plate ID,Supplier ID,Supplier,Library,Log AC50 (M),Ligand Efficiency,Sample Name,Alias,CC-v1,LEC,BEI,SEI,Data Range,Inf Activity,Hill Coef,PValue,R2,AC50_2 (uM),Log AC50 2,Hill Coef 2,Fraction,Sample ID2,Tox21 ID,Zero Activity,User Flag,Max Read1,Max Data,Min Data,AUC,AUC Fit,Cmpd Plate ID,Comment,Log AC50-,Log AC50+,Inf Activity-,Inf Activity+,Custom 2,Custom 1,NCGC Unique ID,Mapping ID,Drug ID,Assay Name,Hash Key(24),MLSMR Compound Class,Primary MOA,Origin,Solvent,Salt Code,Purity,Purity Rating,MW,PubChem SID,CAS#,Gene Symbol,Gene ID,Tanimoto,Layer Index,Data Points,Mask No,Log Dye Conc,Report Flag,Assay Protocol ID,Mask Flags,Sample Replicate,Plate Replicate,Measure Time,Replicate IDs,Data Mode,Assay Outcome,Phenotype,Activity Score,Confirmation Flag,Control Flag,Conc ID,Experiment Set,Team,Scientist,IC50 (uM),Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Sample Data ID
panc1-proliferating,NCGC00164629-03,NCGC00164629-02|NCGC00164629-03|NCGC00164629-04|NCGC00164629-05|NCGC00164629-06|NCGC00164629-07|NCGC00164629-08,InChIKey=UMJHTFHIQDEGKB-UHFFFAOYSA-N,activity,,4,0,108.45,COC1=C(O)C(=CC(=C1)CC=C)C(=O)NCCO,,,,,,S1928,Selleck,,,,Alibendol,Alibendol,4,,,,45.418,0,,,,,,,,,,0,,,123.977,78.559,489.113,,,,,,,,,,DYH4J36FLDP6,UMJHTFHIQDEGKB,,PANC1,OTwWeipenxvFnZEeKn,,"treatments of indigestin, nausea",,,,,,251.3,174006764,26750-81-2,,,,,22,,,,104265,,,,,"221,644,480,221,646,000",,,,,1,,155552026,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656998
panc1-proliferating,NCGC00246958-02,MLS000756495-01|NCGC00014574-01|NCGC00014574-02|NCGC00246958-01|NCGC00246958-02|NCGC00246958-03|NCGC00246958-04|NCGC00246958-05,InChIKey=MWFZDJLPWDCQIL-UHFFFAOYSA-N,activity,,4,0,89.733,CN1CCN(CC1)C2=CC=C(C3=NO[N+](=C23)[O-])[N+]([O-])=O,,,,,,S2678,Selleck,,,,NSC-207895,NSC-207895 (XI-006),4,,,,42.543,0,,,,,,,,,,0,,,102.778,60.235,413.978,,,,,,,,,,XZM8LQG2WMXR,MWFZDJLPWDCQIL,,PANC1,ToUfbtEFxeVKwTESKN,,MDM4 (MDMX) Inhibitor,,,,,,279.3,174007086,58131-57-0,MDM4,4194,,,33,,,,104265,,,,,"221,644,283,221,645,000,000,000,000",,,,,1,,155551829,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657000
panc1-proliferating,NCGC00345813-01,NCGC00345813-01|NCGC00345813-02|NCGC00345813-03|NCGC00345813-04,InChIKey=TUUXBSASAQJECY-UHFFFAOYSA-N,activity,,4,0,102.088,COC1=CC=C(C=C1)/C2=C(O)/C(=O)C3=C(O)C=C(O)C(=C3O2)CC=C(C)C,,,,,,I0902,LKT Lab,,,,Icaritin,Icaritin,4,,,,44.25,0,,,,,,,,,,0,,,117.349,73.1,446.386,,,,,,,,,,HGBHAFBBZXUP,TUUXBSASAQJECY,,PANC1,RXczJwqPHlZAthOdMv,,flavone,,,,,,368.4,174007226,118525-40-9,,,,,33,,,,104265,,,,,"221,644,365,221,647,000,000,000,000",,,,,1,,155551911,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657001
panc1-proliferating,NCGC00183873-01,MLS001401373-01|MLS003915623-01|NCGC00183873-01|NCGC00183873-02|NCGC00183873-03|NCGC00183873-04|NCGC00183873-05|NCGC00183873-06|NCGC00186041-01|NCGC00186041-02|NCGC00186041-03|NCGC00186041-04|NCGC00186041-05|NCGC00186041-06|NCGC00186041-07|NCGC00186041-08|NCGC00186041-09|NCGC00261858-01,InChIKey=GZGOTVAFACCJOY-UXXYLDRUSA-N,activity,,4,0,108.782,Cl.CN4[C@@H]1CCC[C@H]4C[C@H](C1)NC(=O)c3nn(C)c2ccccc23,,,,"GRANISETRON HCl;BRL 43694A;GRANISETRON HYDROCHLORIDE;Granisetron hydrochloride;Kytril;granisetronum;BRL-43694A;GRANISETRON;CIPLUS_196698;1H-Indazole-3-carboxamide, 1-methyl-N-(9-methyl-9-azabicyclo(3.3.1)non-3-yl)-, endo-;granisetron;GRANISETRON BASE;Granisetronum;LS-172104;522PA;Granisetron HCL;Granisetron Hydrochloride;Granisetron;CIPLUS_207230;LS-81436;ENDO-N-(9-METHYL-9-AZABICYCLO(3.3.1)NON-3-YL)-1-METHYL-1H-INDAZOLE-3-CARBOXAMIDE HYDROCHLORIDE;",,G780000,Toronto Research,,,,Granisetron hydrochloride,Granisetron hydrochloride,4,,,,48.79,0,,,,,,,,,Tox21_113607,0,,,118.256,69.466,468.673,,,,,,,,,,JN6PBAAMZP4F,MFWNKCLOYSRHCJ,7252750;,PANC1,ovyHIkwHQcuXBecSBY,,5-HT3 Antagonists,,,HCL,,A,312.4,124894588,107007-99-8,HTR3A,3359,,,33,,,,104265,,,,,"221,644,158,221,644,000,000,000,000",,,,,1,,155551704,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657002
panc1-proliferating,NCGC00250411-01,NCGC00250411-01|NCGC00250411-02|NCGC00250411-03|NCGC00250411-04,InChIKey=ZEYYDOLCHFETHQ-JOCHJYFZSA-N,activity,,4,0,94.629,OC(=O)[C@H](C1CCCC1)C2=CC=C(OCC3=NC4=CC=CC=C4C=C3)C=C2,,,,,,3541,Tocris,,,,Veliflapon,BAY-X 1004;Veliflapon,4,,,,32.055,0,,,,,,,,,,0,,,112.428,80.373,457.322,,,,,,,,,,LWLY5383RADV,ZEYYDOLCHFETHQ,,PANC1,gqOylEHroIamxtwqCu,,5-lipoxygenase-activating (FLAP) Inhibitor,,,,,,361.4,137275911,128253-31-6,ALOX5AP,241,,,33,,,,104265,,,,,"221,644,732,221,644,000,000,000,000",,,,,1,,155551646,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657004
panc1-proliferating,NCGC00346667-01,MLS001165721-01|MLS001304721-01|NCGC00346667-01|NCGC00346667-02|NCGC00346667-03|NCGC00346667-04|NCGC00346667-05|NCGC00346667-06|NCGC00346667-07|NCGC00346667-08,InChIKey=WLHQHAUOOXYABV-UHFFFAOYSA-N,activity,,4,0,110.122,CN1\C(=C(O)/C2=C(C=C(Cl)S2)[S+]1([O-])=O)C(=O)NC3=NC=CC=C3,,,,,,S2047,Selleck,,,,Lornoxicam,Lornoxicam (Xefo),4,,,,27.355,0,,,,,,,,,,0,,,110.122,82.768,466.684,,,,,,,,,,QA6XJR34GQSZ,GTASRFITTBVXRX,,PANC1,xGrMBKMJgYxiCQautN,,non-steroidal antiinflammatory,,,,,,371.8,174007229,70374-39-9,,,,,33,,,,104265,,,,,"221,644,370,221,647,000,000,000,000",,,,,1,,155551916,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657005
panc1-proliferating,NCGC00346539-01,NCGC00346539-01|NCGC00346539-02|NCGC00346539-03|NCGC00346539-04|NCGC00346539-05|NCGC00346539-06,InChIKey=QYKHWEFPFAGNEV-UHFFFAOYSA-N,activity,,4,0,91.226,CN(C)C1=CC=C(C=C1)C2=NC3=C(N4CCN(CC4)CC(=O)NC5=NC=CS5)C(=CN=C3[NH]2)Cl,,,,,,S1519,Selleck,,,,CCT-129202,CCT129202,4,,,,42.67,0,,,,,,,,,,0,,,111.234,68.564,462.674,,,,,,,,,,HNKTDTD8QCQH,QYKHWEFPFAGNEV,,PANC1,CrOPzlbYgfXaMkvscf,,Aurora Kinase Inhibitor,,,,,,497,174006409,942947-93-5,AURKA,6790,,,33,,,,104265,,,,,"221,644,652,221,645,000,000,000,000",,,,,1,,155552198,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657006
panc1-proliferating,NCGC00016418-14,AB07936022-01|MLS000062633-01|MLS002303011-01|NCGC00016418-01|NCGC00016418-02|NCGC00016418-03|NCGC00016418-04|NCGC00016418-05|NCGC00016418-06|NCGC00016418-07|NCGC00016418-08|NCGC00016418-09|NCGC00016418-10|NCGC00016418-11|NCGC00016418-12|NCGC00016418-13|NCGC00016418-14|NCGC00016418-15|NCGC00016418-16|NCGC00016418-17|NCGC00016418-18|NCGC00016418-19|NCGC00016418-20|NCGC00016418-21|NCGC00016418-22|NCGC00016418-23|NCGC00016418-24|NCGC00256435-01|NCGC00259316-01,InChIKey=QXKHYNVANLEOEG-UHFFFAOYSA-N,activity,,4,0,99.064,COC1=C2OC(=O)\C=C/C2=CC3=C1OC=C3,,,,,,MS-01500400,Microsource,,,,Methoxsalen," ;METHOXSALEN; Methoxsalen, 8-;Methoxy-8-psoralen; Ammoidin;Methoxsalen;8-Methoxypsoralen; Methoxy-8-psoralen",4,,,,33.63,0,,,,,,,,,,0,,,104.005,70.376,437.88,,,,,,,,,,X7VNVLGFGBAW,QXKHYNVANLEOEG,,PANC1,WAqAFCZzkXQmOIXgqk,,Cytochrome P450 CYP1A2 Inhibitor,,,,,,216.2,174006539,298-81-7,CYP1A2,1544,,,33,,,,104265,,,,,"221,643,847,221,645,000,000,000,000",,,,,1,,155551393,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657008
panc1-proliferating,NCGC00347940-01,NCGC00347940-01|NCGC00347940-02|NCGC00347940-03|NCGC00347940-04|NCGC00347940-05|NCGC00347940-06|NCGC00347940-07,InChIKey=ULBOWKXOFOTCMU-NLDKGBHCSA-N,activity,,4,0,92.709,BrC1=CC=C(C=C1)N2C(=N)S\C(=C/C3=CC=C(O3)C4=CC5=C(C=C4)C(=O)NC5=O)C2=O,,,,,,M60088-2s,XcessBio,,,,Bioymifi,,4,,,,36.941,0,,,,,,,,,,0,,,111.081,74.14,462.733,,,,,,,,,,L5GVZRP3943Q,ULBOWKXOFOTCMU,,PANC1,rXlyPMzunlfkqJviFn,,TRAIL Receptor DR5 Agonist,,,,,,494.3,174007038,n,TNFRSF10B,,,,33,,,,104265,,,,,"221,644,207,221,644,000,000,000,000",,,,,1,,155551753,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657009
panc1-proliferating,NCGC00345830-01,NCGC00345830-01|NCGC00345830-02|NCGC00345830-03|NCGC00345830-04,InChIKey=RBURTLAMOSHNGX-UHFFFAOYSA-N,activity,,4,0,104.053,CN1C(=O)C(=C\C2=C1N=C(NC3=CC=CC(=C3)C(O)=O)N=C2)/C4=C(Cl)C=CC=C4Cl,,,,,,SYN-1062,SynKinase,,,,PD-173955 Analogue 1,PD173955-Analogue 1,4,,,,40.626,0,,,,,,,,,,0,,,128.622,87.996,493.349,,,,,,,,,,82BWW7FPS7QC,RBURTLAMOSHNGX,,PANC1,VHjWFoUqNthLZluURP,,cSRC Inhibitor,,,,,,441.3,174006545,185039-990,SRC,6714,,,33,,,,104265,,,,,"221,643,881,221,645,000,000,000,000",,,,,1,,155551427,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657011
panc1-proliferating,NCGC00160163-01,NCGC00095204-01|NCGC00095204-02|NCGC00160163-01|NCGC00160163-02|NCGC00160163-03|NCGC00178474-01|NCGC00178474-02|NCGC00178474-03|NCGC00180766-01|NCGC00386027-01|NCGC00386027-02|NCGC00386027-03|NCGC00386027-04|NCGC00390194-01,InChIKey=WQLVFSAGQJTQCK-BNCGEXHVSA-N,activity,,4,0,99.37,C[C@H]1C2C(CC3C4CC=C5CC(O)CCC5(C)C4CCC23C)O[C@]16CC[C@@H](C)CO6,,,,"(25R)-5-Spirosten-3beta-ol;CIPLUS_153822;NCGC00160163-01;CIPLUS_3729552;Yamogenin;CIPLUS_737995;CIPLUS_679130;DIOSGENIN;sarsasapogenone;sarsasapogenone, (5alpha-25R)-isomer;NCGC00095204-01;CIPLUS_676820;Diosgenin;3beta-Hydroxy-5-spirostene;Spirost-5-en-3-ol, (3beta,25R)-;NCGC00095204-02;",,,"Prestwick Chemical, Inc.",,,,Diosgenin,,4,,,,74.788,0,,,,,,,,,,0,,,113.318,38.53,467.587,,,,,,,,,,47HJ3G8HN6CC,WQLVFSAGQJTQCK,7458938;,PANC1,RmXSorCMgEDuXkVnpB,,Cyclooxygenase up-regulator,,,,,,414.6,50109897,512-04-9,PTGS2,5743,,,33,,,,104265,,,,,"221,644,089,221,644,000,000,000,000",,,,,1,,155551635,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657012
panc1-proliferating,NCGC00021191-05,MLS000069478-01|MLS001202219-01|MLS002207136-01|NCGC00015228-01|NCGC00015228-02|NCGC00018138-01|NCGC00021191-01|NCGC00021191-02|NCGC00021191-03|NCGC00021191-05|NCGC00021191-06|NCGC00021191-07|NCGC00021191-08|NCGC00021191-09|NCGC00021191-10|NCGC00021191-11|NCGC00021191-12|NCGC00021191-13|NCGC00021191-14|NCGC00021191-15|NCGC00021191-16|NCGC00094631-01|NCGC00094631-02|NCGC00178825-01|NCGC00178825-02|NCGC00178825-03|NCGC00260956-01,InChIKey=ITRJWOMZKQRYTA-RFZYENFJSA-N,activity,,4,0,107.237,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC/4=C/C(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,,,,"cortisone acetate;NCGC00021191-03;NCGC00015228-01;6   Cortisone Acetate;CIPLUS_148520;Cortisone 21-acetate;Cortone acetate;PREGN-4-ENE-3,11,20-TRIONE, 21-(ACETYLOXY)-17-HYDROXY-;cortisyl;NCGC00094631-01;NCGC00021191-06;NCGC00094631-02;17-HYDROXY-3,11,20-TRIOXOPREGN-4-EN-21-YL ACETATE;21-Acetoxy-4-pregnen-17alpha-ol-3,11,20-trione;17,21-DIHYDROXYPREGN-4-ENE-3,11,20-TRIONE 21-ACETATE;CORTISONE ACETATE;Cortisone acetate;LS-55003;4-Pregnene-17alpha,21-diol-3,11,20-trione 21-acetate;17alpha,21-Dihydroxy-4-pregnene-3,11,20-trione 21-acetate;Cortisone Acetate;",,R200328,SigmaAldrich,,,,Cortisone acetate,Cortisone acetate; ;; Cortisone 21-acetate;Cortisone 21-acetate; 6   Cortisone Acetate; Cortone acetate,4,,,,46.561,0,,,,,,,,,,0,,,123.85,77.289,482.868,,,,,,,,,,VMW4J5DPBGJ1,ITRJWOMZKQRYTA,7263031;,PANC1,hnguJrGEFzSqLdamKg,,Glucocorticoid steroid,,,,,,402.5,29214995,50-04-4,NRC31,,,,33,,,,104265,,,,,"221,643,619,221,643,000,000,000,000",,,,,1,,155551037,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657013
panc1-proliferating,NCGC00164549-01,MLS000759442-01|NCGC00164549-02|NCGC00164549-03|NCGC00164549-04|NCGC00164549-05|NCGC00164549-06|NCGC00164549-07|NCGC00164549-08|NCGC00164549-09|NCGC00164549-10|NCGC00164549-11|NCGC00164549-12|NCGC00164549-13|NCGC00261036-01,InChIKey=IXTMWRCNAAVVAI-UHFFFAOYSA-N,activity,,4,0,114.014,CS(=O)(=O)Nc1ccc(cc1)CCN(C)CCOc2ccc(cc2)NS(C)(=O)=O,,,,"dofetilide;dofetilidum;N-(4-(2-(2-(4-(METHANESULPHONAMIDO)PHENOXY)-N-METHYLETHYLAMINO)ETHYL)PHENYL)METHANESULPHONAMIDE;CIPLUS_213557;DOFETILIDE;UK-68798;UK 68798;1-MSPMPE;1-(4-methanesulfonamidophenoxy)-2-(N-(4-methanesulfonamidophenethyl)-N-methylamine)ethane;Dofetilidum;LS-90151;UK-68,798;NCGC00164549-01;Tikosyn;Dofetilide;2   Dofetilide;Dofetilida;",,SRP045723d,Sequoia,,,,Dofetilide,; 2   Dofetilide; Tikosyn; Dofetilide;Dofetilide; Dofetilida,4,,,,43.224,0,,,,,,,,,Tox21_112178,0,,,116.264,73.04,450.24,,,,,,,,,,1T1U6CGXR87B,IXTMWRCNAAVVAI,7454317;,PANC1,AsjKEOEDFRbHwRDnMu,,K(V)11.1 (erg1) Channel Blocker,,,,,A,441.6,26757968,115256-11-6,,,,,33,,,,104265,,,,,"221,643,148,221,645,000,000,000,000",,,,,1,,155550694,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657014
panc1-proliferating,NCGC00346567-01,NCGC00346567-01|NCGC00346567-02|NCGC00346567-03|NCGC00346567-04|NCGC00346567-05|NCGC00346567-06|NCGC00346567-07|NCGC00346567-08|NCGC00346567-09|NCGC00346567-10|NCGC00346567-11|NCGC00346567-12|NCGC00346567-13,InChIKey=RWEVIPRMPFNTLO-UHFFFAOYSA-N,activity,,4,0,72.973,CN1C(=O)\C(=C/C(=C1/NC2=C(F)C=C(I)C=C2)C(=O)NOCCO)C,,,,,,S2134,Selleck,,,,AZD-8330,AZD8330,4,,,,39.933,0,,,,,,,,,,0,,,97.805,57.871,387.484,,,,,,,,,,VXPWUX577FZF,RWEVIPRMPFNTLO,,PANC1,VplLmEgzBVkWHNgZHV,,MEK Inhibitor,,,,,,461.2,174006482,869357-68-6,MAP2K1,5604,,,33,,,,104265,,,,,"221,644,693,221,645,000,000,000,000",,,,,1,,155552239,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657015
panc1-proliferating,NCGC00346992-01,NCGC00346992-01,InChIKey=IIYHTTLEJNPKDG-UHFFFAOYSA-N,activity,,4,0,102.162,NC1CCC(CC1)NC2=NC3=C(N=C[N]3C4=CC=CC(=C4)F)C(=N2)NC5=CC=C(C=C5)C(=O)N6CCCCC6,23,<21.8,57.4852,,,BTM012-065,NCGCChem,,,,Purfalcamine,,4,,,,70.592,0,,,,,,,,,,0,,,136.665,66.074,456.073,,,,,,,,,,MHC4YCBQJPFN,KRCOMOOXOZSNAJ,,PANC1,BaDFaUCPfwOQYFAPBV,,Calcium Dependent Protein Kinase (CDPK) 1 Inhibitor,,,TFA,,,528.6,174006294,n,,,,,33,,,,104265,,,,,"221,643,090,221,645,000,000,000,000",,,,,1,,155550636,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657016
panc1-proliferating,NCGC00346612-01,NCGC00346612-01|NCGC00346612-02|NCGC00346612-03|NCGC00346612-04|NCGC00346612-05|NCGC00346612-06|NCGC00346612-07|NCGC00346612-08,InChIKey=AVDUGNCTZRCAHH-BXPDIHNCSA-N,activity,,4,0,91.484,N[C@]1(C[S+]([O-])(=O)[C@H]2[C@@H]([C@@H]12)C(O)=O)C(O)=O,,,,,,S6001,Selleck,,,,LY-2140023,LY2140023 (LY404039),4,,,,28.362,0,,,,,,,,,,0,,,101.054,72.693,438.368,,,,,,,,,,9Q4NBR7KSKSQ,PKSYHGURNZLSKW,,PANC1,kmJeFVMTIMUBWHGeTP,,mgluR2/3 Agonist,,,,,,235.2,174007058,635318-11-5,GRM2,2912,,,33,,,,104265,,,,,"221,643,170,221,645,000,000,000,000",,,,,1,,155550716,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657018
panc1-proliferating,NCGC00263138-01,NCGC00263138-01|NCGC00263138-02|NCGC00263138-03|NCGC00263138-04|NCGC00263138-05|NCGC00263138-06|NCGC00263138-07|NCGC00263138-08|NCGC00263138-09|NCGC00263138-10|NCGC00263138-11|NCGC00263138-12|NCGC00263138-13|NCGC00263138-14|NCGC00263138-15|NCGC00263138-16|NCGC00263138-17|NCGC00263138-18|NCGC00263138-19|NCGC00263138-20|NCGC00263138-21|NCGC00263138-22,InChIKey=FNHKPVJBJVTLMP-UHFFFAOYSA-N,activity,,4,0,92.963,CNC(=O)C1=CC(=CC=N1)OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C(=C2)F,,,,,,Axon 1678,ChemAxon,,,,Regorafenib,Regorafenib;BAY-73-4506,4,,,,48.331,0,,,,,,,,,,0,,,106.108,57.777,410.554,,,,,,,,,,3HJ7GSS5ADN3,FNHKPVJBJVTLMP,,PANC1,tChqurVpJpqUmYDYoW,,VEGFR-2 Inhibitor,,,,,,482.8,137275982,755037-03-7,KDR,3791,,,33,,,,104265,,,,,"221,643,939,221,645,000,000,000,000",,,,,1,,155551485,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657019
panc1-proliferating,NCGC00025329-02,NCGC00025329-01|NCGC00025329-02|NCGC00381716-01|NCGC00381716-02|NCGC00381716-03|NCGC00381716-04,InChIKey=ZQUSFAUAYSEREK-UHFFFAOYSA-N,activity,,4,0,90.001,COC1=NC(=CC=N1)C2=C(N=C[N]2C3CCC(O)CC3)C4=CC=C(F)C=C4,,,,,,1962,Tocris,,,,SB-239063,SB 239063,4,,,,50.917,0,,,,,,,,,,0,,,121.13,70.213,457.676,,,,,,,,,,WTMXZDDFMR1M,ZQUSFAUAYSEREK,,PANC1,tdEXdutjODJCDYOBzS,,p38 MAPK Inhibitor,,,,,,368.4,174007082,193551-21-2,MAPK14,1432,,,33,,,,104265,,,,,"221,644,221,221,644,000,000,000,000",,,,,1,,155551767,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657020
panc1-proliferating,NCGC00018218-03,AB07990273-01|MLS000069602-01|MLS001146878-01|MLS002415675-01|NCGC00018218-01|NCGC00018218-02|NCGC00018218-03|NCGC00018218-04|NCGC00018218-05|NCGC00018218-06|NCGC00018218-07|NCGC00018218-08|NCGC00018218-09|NCGC00018218-10|NCGC00018218-11|NCGC00018218-12|NCGC00018218-13|NCGC00018218-14|NCGC00018218-15|NCGC00018218-16|NCGC00018218-17|NCGC00018218-18|NCGC00018218-19|NCGC00164015-01|NCGC00256515-01|NCGC00259296-01,InChIKey=QELUYTUMUWHWMC-UHFFFAOYSA-N,activity,,4,0,102.091,C\C1=N\N(C(=O)C1)C2=CC=CC=C2,,,,"3-Methyl-1-phenyl-2-pyrazoline-5-one;edarabone;edaravone;3H-pyrazol-3-one, 2,4-dihydro-5-methyl-2-phenyl-;Edaravone;MCI 186;3-METHYL-1-PHENYL-2-PYRAZOLIN-5-ONE (MCI-186);3-methyl-1-phenyl-2-pyrazolin-5-one;3-METHYL-1-PHENYL-2-PYRAZOLIN-5-ONE;NCGC00164015-01;phenylmethylpyrazolone;Developer Z;LS-1892;MCI-186;Radicut;CIPLUS_149977;norantipyrine;NCGC00022665-05;NCGC00022665-06;AB07990273-01;NCGC00022665-02;edaravonum;1-Phenyl-3-methyl-5-pyrazolone;1-phenyl-3-methyl-5-pyrazolone;norphenazone;EDARAVONE;",,Tocris-0786,Tocris,,,,Edaravone,;MCI-186; Developer Z; N-demethylantipyrine; Radicut;1-Phenyl-3-methyl-5-pyrazolone,4,,,,58.498,0,,,,,,,,,,0,,,132.063,73.565,458.323,,,,,,,,,,PCM1ZW4L9PKU,QELUYTUMUWHWMC,7335560;,PANC1,YvtyJvUzWGNIvyYSqr,,Free Radical Scavenger,,,,,,174.2,124883490,89-25-8,,,,,33,,,,104265,,,,,"221,643,227,221,646,000,000,000,000",,,,,1,,155550773,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657021
panc1-proliferating,NCGC00016960-03,MLS001076674-01|MLS001401419-01|MLS003915622-01|NCGC00016960-01|NCGC00016960-02|NCGC00016960-03|NCGC00016960-04|NCGC00016960-05|NCGC00016960-06|NCGC00016960-07|NCGC00016960-08|NCGC00016960-09|NCGC00016960-10|NCGC00371061-01|NCGC00371061-02|NCGC00371061-03|NCGC00371061-04|NCGC00371061-05|NCGC00371061-06|NCGC00371061-07|NCGC00371061-08|NCGC00371061-09|NCGC00371061-10|NCGC00371061-11|NCGC00371061-12,InChIKey=WIGIZIANZCJQQY-RUCARUNLSA-N,activity,,4,0,104.778,CC=3CN(C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)N[C@@H]2CC[C@@H](C)CC2)C(=O)C=3CC,,,,GLIMEPIRIDE;NCGC00016960-01;glimepirid;LS-136752;glimepiridum;HS_650;glimepiride;NCGC_Prestw-651;1-((P-(2-(3-ETHYL-4-METHYL-2-OXO-3-PYRROLINE-1-CARBOXAMIDO)-ETHYL)PHENYL)SULFONYL)-3(TRANS)-(4-METHYLCYCLOHEXYL)UREA;CIPLUS_193913;Glimepiride;HOE-490;Amaryl;HS_65;Glimepride;NCGC00161404-02;NCGC00161404-01;,,SRP01525g.obs1070606,Sequoia,,,,Glimepiride, Glimepride; Glimepiride; Amaryl;Glimepiride; ,4,,,,36.759,0,,,,,,,,,Tox21_110713,0,,,113.053,76.294,470.933,,,,,,,,,,8BW8JZ44YW43,WIGIZIANZCJQQY,7437762;,PANC1,ZketHKawgLeQhlQmQE,,K(ATP) Channel Blocker,,,,,A,490.6,104171333,93479-97-1,,,,,33,,,,104265,,,,,"221,643,106,221,645,000,000,000,000",,,,,1,,155550652,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657022
panc1-proliferating,NCGC00346642-01,NCGC00346642-01|NCGC00346642-02|NCGC00346642-03|NCGC00346642-04|NCGC00346642-05|NCGC00346642-06|NCGC00346642-07|NCGC00346642-08|NCGC00346642-09|NCGC00346642-10|NCGC00346642-11|NCGC00346642-12|NCGC00346642-13,InChIKey=OYONTEXKYJZFHA-SSHUPFPWSA-N,activity,,4,0,99.078,CC1=C(C(=C([NH]1)/C=C/2C(=O)NC3=C2C=C(C=C3)[S+]([O-])(=O)CC4=C(Cl)C=CC=C4Cl)C)C(=O)N5CCC[C@@H]5CN6CCCC6,,,,,,S1070 ,Selleck,,,,PHA-665752,PHA-665752,4,,,,40.126,0,,,,,,,,,,0,,,118.411,78.286,489.475,,,,,,,,,,W8533FLU3R3J,OFEDSDGPRABWEB,,PANC1,KwbMZEqUxdqyKXbwtN,,HGFR Inhibitor,,,,,,641.6,174006561,477575-56-7,MET,8731,,,33,,,,104265,,,,,"221,643,818,221,645,000,000,000,000",,,,,1,,155551364,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657024
panc1-proliferating,NCGC00345808-01,NCGC00345808-01,InChIKey=WNVSFFVDMUSXSX-UHFFFAOYSA-N,activity,,4,0,105.032,CN(CC(=O)N(CC1=CC=C(C=C1)C2CCCCC2)C3=CC=C(C(O)=O)C(=C3)O)[S+]([O-])(=O)C4=C(F)C(=C(F)C(=C4F)F)F,,,,,,573132,EMD Chemicals,,,,BP-1-102,BP-1-102,4,,,,53.862,0,,,,,,,,,,0,,,120.541,66.678,480.691,,,,,,,,,,TJTX5QZ14UTM,ZDFQPZFZDJMCEO,,PANC1,KOUKnbihRqKNWfEhEv,,STAT-3 Inhibitor,,,,,,626.6,174006728,n,STAT3,6774,,,33,,,,104265,,,,,"221,647,730,221,644,000,000,000,000",,,,,1,,155552468,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657027
