AssayId,BlockId,Size,RowSid,RowName,RowTarget,ColSid,ColName,ColTarget,RowIC50,ColIC50,RowConcs,ColConcs,RowConcUnit,ColConcUnit
9191,136,10,NCGC00346449-01,"Parogrelil","Phosphodiesterase III/Va (PDE) Inhibitor",NCGC00025060-04,"Methotrexate","Dihydrofolate Reductase (DHFR) Inhibitor",69.00145,0.183335,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","6.0,3.0,1.5,0.75,0.375,0.1875,0.09375,0.046875,0.023437600000000003,0.0",uM,uM
9191,137,10,NCGC00263112-06,"GSK-461364A","Polo-like Kinase-1 (Plk-1) Inhibitor",NCGC00025060-04,"Methotrexate","Dihydrofolate Reductase (DHFR) Inhibitor",0.033343,0.191729,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","6.0,3.0,1.5,0.75,0.375,0.1875,0.09375,0.046875,0.023437600000000003,0.0",uM,uM
9191,138,10,NCGC00263110-02,"Osanetant","Tachykinin NK3 Antagonist",NCGC00025060-04,"Methotrexate","Dihydrofolate Reductase (DHFR) Inhibitor",23.749912,0.190308,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","6.0,3.0,1.5,0.75,0.375,0.1875,0.09375,0.046875,0.023437600000000003,0.0",uM,uM
9191,139,10,NCGC00386226-04,"Pralatrexate","Dihydrofolate Reductase (DHFR) Inhibitors",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",0.008229,46.990353,"0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0019532,9.766E-4,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,140,10,NCGC00345809-03,"RGB-286147","CDK1/2/3/7/9 Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",0.021963,19.002739,"1.6,0.8,0.4,0.2,0.1,0.05,0.025,0.0125,0.00625,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,141,10,NCGC00345782-02,"GMX-1778","IKK beta Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",0.010281,98.851395,"1.0,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,142,10,NCGC00346644-04,"KX-01","Src Kinase Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",0.083168,116.609146,"1.4000000000000001,0.7000000000000001,0.35000000000000003,0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.0109376,0.0054688,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,143,10,NCGC00346962-02,"HMSL10077","BTK Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",4.933339,14.666999,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,144,10,NCGC00346656-03,"Dinaciclib (SCH727965)","CDK1/2/5/9 Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",0.091409,11.551015,"2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,145,10,NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",0.726217,65.96454,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,146,10,NCGC00263117-17,"Panobinostat","HDAC Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",0.106285,30.073833,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,147,10,NCGC00346951-03,"Fascaplysin","CDK4/6 Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",0.503735,17.69679,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,148,10,NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",-9999.0,4.630947,"6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,149,10,NCGC00263222-02,"CAY-10581","IDO Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",1.597736,6.675494,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,150,10,NCGC00347952-11,"NSC-319726","Mutant p53 Activator",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",0.065468,44.004475,"12.600000000000001,6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,151,10,NCGC00346535-01,"IVX-214","Polo-like Kinase-1 (Plk-1) Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",0.41298,67.009384,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,152,10,NCGC00345825-01,"BMS-3","LIMK Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",0.2618,9.027681,"14.0,7.0,3.5,1.75,0.875,0.4375,0.21875,0.109375,0.0546876,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,153,10,NCGC00345852-02,"BS-194","CDK1/2/5/9 Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",2.422435,0.611239,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,154,10,NCGC00345823-01,"Akt-I-1,2","AKT Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",90645.35,12.080479,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,155,10,NCGC00263087-15,"Volasertib","Polo-like Kinase-1 (Plk-1) Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",2.366422,82.13835,"10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,156,10,NCGC00346969-01,"JS-59-4","nitric oxide donors",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",-9999.0,2.808263,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,157,10,NCGC00346449-01,"Parogrelil","Phosphodiesterase III/Va (PDE) Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",126.122444,71.545006,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,158,10,NCGC00263112-06,"GSK-461364A","Polo-like Kinase-1 (Plk-1) Inhibitor",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",0.0783,35.429634,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,159,10,NCGC00263110-02,"Osanetant","Tachykinin NK3 Antagonist",NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",37.09319,50.50003,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,160,10,NCGC00386226-04,"Pralatrexate","Dihydrofolate Reductase (DHFR) Inhibitors",NCGC00346962-02,"HMSL10077","BTK Inhibitor",0.006669,7.643333,"0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0019532,9.766E-4,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,161,10,NCGC00347952-11,"NSC-319726","Mutant p53 Activator",NCGC00346962-02,"HMSL10077","BTK Inhibitor",0.070492,6.349311,"12.600000000000001,6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,162,10,NCGC00346969-01,"JS-59-4","nitric oxide donors",NCGC00346962-02,"HMSL10077","BTK Inhibitor",0.437228,27.091843,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,163,10,NCGC00386226-04,"Pralatrexate","Dihydrofolate Reductase (DHFR) Inhibitors",NCGC00346656-03,"Dinaciclib (SCH727965)","CDK1/2/5/9 Inhibitor",0.007979,0.09236,"0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0019532,9.766E-4,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,164,10,NCGC00346962-02,"HMSL10077","BTK Inhibitor",NCGC00346656-03,"Dinaciclib (SCH727965)","CDK1/2/5/9 Inhibitor",149.88277,0.147859,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,165,10,NCGC00346951-03,"Fascaplysin","CDK4/6 Inhibitor",NCGC00346656-03,"Dinaciclib (SCH727965)","CDK1/2/5/9 Inhibitor",0.648036,0.083342,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,166,10,NCGC00347952-11,"NSC-319726","Mutant p53 Activator",NCGC00346656-03,"Dinaciclib (SCH727965)","CDK1/2/5/9 Inhibitor",0.325053,0.084951,"12.600000000000001,6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,167,10,NCGC00346969-01,"JS-59-4","nitric oxide donors",NCGC00346656-03,"Dinaciclib (SCH727965)","CDK1/2/5/9 Inhibitor",0.677287,0.069411,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,168,10,NCGC00386226-04,"Pralatrexate","Dihydrofolate Reductase (DHFR) Inhibitors",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",0.002484,0.808187,"0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0019532,9.766E-4,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,169,10,NCGC00345809-03,"RGB-286147","CDK1/2/3/7/9 Inhibitor",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",0.021464,1.124775,"1.6,0.8,0.4,0.2,0.1,0.05,0.025,0.0125,0.00625,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,170,10,NCGC00345782-02,"GMX-1778","IKK beta Inhibitor",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",0.010504,0.920822,"1.0,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,171,10,NCGC00346644-04,"KX-01","Src Kinase Inhibitor",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",0.073625,0.871403,"1.4000000000000001,0.7000000000000001,0.35000000000000003,0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.0109376,0.0054688,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,172,10,NCGC00346962-02,"HMSL10077","BTK Inhibitor",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",5.995955,0.788322,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,173,10,NCGC00346656-03,"Dinaciclib (SCH727965)","CDK1/2/5/9 Inhibitor",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",0.081947,2.049064,"2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,174,10,NCGC00346951-03,"Fascaplysin","CDK4/6 Inhibitor",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",0.630719,1.286931,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,175,10,NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",0.079747,1.2065,"6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,176,10,NCGC00263222-02,"CAY-10581","IDO Inhibitor",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",1.749644,1.567973,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,177,10,NCGC00347952-11,"NSC-319726","Mutant p53 Activator",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",0.258842,0.70651,"12.600000000000001,6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,178,10,NCGC00346535-01,"IVX-214","Polo-like Kinase-1 (Plk-1) Inhibitor",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",0.730493,1.417082,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,179,10,NCGC00345825-01,"BMS-3","LIMK Inhibitor",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",0.287546,1.386258,"14.0,7.0,3.5,1.75,0.875,0.4375,0.21875,0.109375,0.0546876,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,180,10,NCGC00345852-02,"BS-194","CDK1/2/5/9 Inhibitor",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",2.087478,0.999068,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,181,10,NCGC00345823-01,"Akt-I-1,2","AKT Inhibitor",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",45.04337,1.287495,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,182,10,NCGC00346969-01,"JS-59-4","nitric oxide donors",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",0.51431,1.393053,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,183,10,NCGC00346449-01,"Parogrelil","Phosphodiesterase III/Va (PDE) Inhibitor",NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",123.24568,1.131174,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,184,10,NCGC00386226-04,"Pralatrexate","Dihydrofolate Reductase (DHFR) Inhibitors",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",0.007482,0.142429,"0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0019532,9.766E-4,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,185,10,NCGC00345809-03,"RGB-286147","CDK1/2/3/7/9 Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",0.020731,0.138014,"1.6,0.8,0.4,0.2,0.1,0.05,0.025,0.0125,0.00625,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,186,10,NCGC00345782-02,"GMX-1778","IKK beta Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",0.009962,0.147465,"1.0,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,187,10,NCGC00346644-04,"KX-01","Src Kinase Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",0.054784,0.134184,"1.4000000000000001,0.7000000000000001,0.35000000000000003,0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.0109376,0.0054688,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,188,10,NCGC00346962-02,"HMSL10077","BTK Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",8.876303,0.111986,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,189,10,NCGC00346656-03,"Dinaciclib (SCH727965)","CDK1/2/5/9 Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",0.106211,0.151604,"2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,190,10,NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",1.357789,0.121886,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,191,10,NCGC00346951-03,"Fascaplysin","CDK4/6 Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",0.714567,0.108064,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,192,10,NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",0.052278,0.097079,"6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,193,10,NCGC00263222-02,"CAY-10581","IDO Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",1.20207,0.180896,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,194,10,NCGC00347952-11,"NSC-319726","Mutant p53 Activator",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",0.083039,0.135648,"12.600000000000001,6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,195,10,NCGC00346535-01,"IVX-214","Polo-like Kinase-1 (Plk-1) Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",0.428647,0.14915,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,196,10,NCGC00345825-01,"BMS-3","LIMK Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",0.230919,0.153601,"14.0,7.0,3.5,1.75,0.875,0.4375,0.21875,0.109375,0.0546876,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,197,10,NCGC00345852-02,"BS-194","CDK1/2/5/9 Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",2.607076,0.145382,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,198,10,NCGC00345823-01,"Akt-I-1,2","AKT Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",0.0,0.152973,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,199,10,NCGC00346969-01,"JS-59-4","nitric oxide donors",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",0.675234,0.137416,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,200,10,NCGC00346449-01,"Parogrelil","Phosphodiesterase III/Va (PDE) Inhibitor",NCGC00263117-17,"Panobinostat","HDAC Inhibitor",25.061977,0.149153,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,201,10,NCGC00386226-04,"Pralatrexate","Dihydrofolate Reductase (DHFR) Inhibitors",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.009971,0.005824,"0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0019532,9.766E-4,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,202,10,NCGC00345809-03,"RGB-286147","CDK1/2/3/7/9 Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.031408,0.008083,"1.6,0.8,0.4,0.2,0.1,0.05,0.025,0.0125,0.00625,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,203,10,NCGC00345782-02,"GMX-1778","IKK beta Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.008198,0.003403,"1.0,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,204,10,NCGC00346644-04,"KX-01","Src Kinase Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.08126,0.005207,"1.4000000000000001,0.7000000000000001,0.35000000000000003,0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.0109376,0.0054688,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,205,10,NCGC00263017-01,"CPG-52364","TLR 7, 8 and 9 Antagonist",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",7.574144,0.007013,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,206,10,NCGC00346962-02,"HMSL10077","BTK Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",4.404483,0.009602,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,207,10,NCGC00346656-03,"Dinaciclib (SCH727965)","CDK1/2/5/9 Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.072215,0.007813,"2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,208,10,NCGC00263183-11,"MK-1775","Wee1 Kinase Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",1.08418,0.00662,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,209,10,NCGC00263117-17,"Panobinostat","HDAC Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.144833,0.00295,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
